block_id,conc1,conc2,response,response_origin
5,2e-4,0.01,11.581765342740141,11.579457364341081
5,2e-4,0.001,19.28305153880201,19.282945736434115
5,2e-4,1e-4,15.407433742991477,15.406976744186053
5,2e-4,0,4.796434474971609,4.796511627906966
5,0,1,61.385324913886315,61.38565891472868
5,0,0.1,52.47089550652983,52.47093023255814
5,0,0.01,-13.371305383650185,-13.372093023255815
5,0,0.001,-9.736296848014605,-9.738372093023258
5,0,1e-4,-11.045484235468189,-11.046511627906952
5,0,0,-3.7778618590434956,-3.7790697674418823
6,1.6,1,84.18849199673653,84.1897233201581
6,1.6,0.1,78.36066769003646,78.3596837944664
6,1.6,0.01,65.95871794851907,65.9584980237154
6,1.6,0.001,66.20406634680884,66.20553359683794
6,1.6,1e-4,66.60131153657665,66.600790513834
6,1.6,0,67.48995982247038,67.4901185770751
6,0.16,1,69.96193889561238,69.9604743083004
6,0.16,0.1,61.7087200840083,61.709486166007906
6,0.16,0.01,56.17545911630931,56.17588932806324
6,0.16,0.001,56.174963218565864,56.17588932806324
6,0.16,1e-4,53.06306400275793,53.06324110671937
6,0.16,0,55.38577750585063,55.38537549407115
6,0.016,1,59.04077022811147,59.041501976284586
6,0.016,0.1,56.62138373285177,56.62055335968379
6,0.016,0.01,56.42171681839947,56.42292490118577
6,0.016,0.001,49.65310221321565,49.654150197628454
6,0.016,1e-4,55.337409537153484,55.33596837944664
6,0.016,0,49.455505891665126,49.45652173913043
6,0.0016,1,55.929265729653025,55.92885375494071
6,0.0016,0.1,52.124124852802645,52.12450592885375
6,0.0016,0.01,41.84823548879617,41.847826086956516
6,0.0016,0.001,39.77441614601348,39.77272727272727
6,0.0016,1e-4,42.29407670701052,42.29249011857708
6,0.0016,0,38.29018292619141,38.290513833992094
6,2e-4,1,30.975975634029925,30.97826086956522
6,2e-4,0.1,26.336489756451492,26.333992094861657
6,2e-4,0.01,27.66865125589008,27.667984189723313
6,2e-4,0.001,28.6566678095494,28.656126482213438
6,2e-4,1e-4,23.616587390990684,23.61660079051383
6,2e-4,0,4.496557539252999,4.496047430830046
6,0,1,32.06505301547257,32.065217391304344
6,0,0.1,2.0755195088724903,2.0750988142292357
6,0,0.01,5.928453508196741,5.928853754940718
6,0,0.001,-3.558682460841998,-3.5573122529644507
6,0,1e-4,-2.5187750075823567,-2.5197628458498116
6,0,0,1.3355118398871562,1.3339920948616566
7,1.6,1,88.10225536199488,88.1025641025641
